lat,lon,predicted
36.23613,-121.9043,0.6641549781653835
36.00481,-121.7462,0.5285692230714997
35.62122,-121.4891,0.684139765707701
35.05472,-121.0587,0.7325440586887884
33.38859,-118.9593,0.6681206051209615
32.92195,-118.3947,0.7356802780695159
32.44819,-117.9336,0.5782235244064292
31.99637,-117.5579,0.6748752740540235
31.56752,-117.2931,0.7484749277055416
31.10774,-117.0462,0.663622062970307
30.61,-116.8168,0.5512387611738503
30.01532,-116.5469,0.36530148876543683
37.42057,-123.0884,0.776606002769808
37.503976,-123.359415,0.5338439132863207
37.503652,-123.913713,0.32181978930192223
37.53671,-124.460775,0.15915968458933719
37.519555,-124.672698,0.17088542712996996
37.432531,-124.458236,0.20275533334768678
37.36889,-124.336075,0.27027453278449043
36.867527,-124.486264,0.17515439037065297
36.402796,-124.575683,0.17617383380137447
36.259186,-124.612715,0.13399998354346637
36.207452,-124.369504,0.1488446212724556
36.148467,-124.135789,0.14226056383508665
35.98498,-123.503522,0.24396904912740797
36.00147,-123.380902,0.239936345146394
36.02016,-123.37861,0.24056721699739908
36.200103,-123.303467,0.22307721861140062
36.38357,-123.212213,0.27276309609323174
36.465127,-123.194839,0.3402628976819575
36.969249,-123.245974,0.596992830195706
36.793237,-123.41232,0.3703571367602883
36.714151,-123.496354,0.2969969286716103
35.943277,-124.331455,0.1464468718486401
36.312641,-124.543459,0.14221655112486317
36.642695,-124.731464,0.12526647762062776
36.712283,-124.778283,0.1222027008165074
36.55352,-124.684012,0.11879037099361107
36.317963,-124.526154,0.12259628585066715
36.434089,-124.450234,0.16233135324637388
36.594957,-124.355459,0.17812369785174445
36.336658,-124.687977,0.13105420482658106
36.161381,-124.854843,0.13347741506015653
35.816397,-125.154131,0.05542461009199831
35.718625,-125.224811,0.0451426732934249
35.844517,-125.514231,0.0533621403838561
35.967137,-126.271634,0.11503917963794036
36.046517,-126.4319,0.08673135231022308
35.992491,-126.130761,0.10081095107398355
35.859546,-125.7407,0.06274817651882607
35.556779,-125.291224,0.03815341306086228
35.411426,-125.047753,0.10220784651500842
35.630181,-124.92954,0.026593354532695616
35.638179,-124.936223,0.033978671717074596
36.043331,-124.604904,0.11815424728955673
36.613704,-124.11875,0.17290204216138183
36.765497,-123.892757,0.16698819660988143
36.805996,-123.925391,0.12165476254388634
37.205178,-123.586902,0.30003771938958573
37.467718,-123.640522,0.26428000758643283
38.820758,-124.012298,0.36668189282878316
38.92458,-124.259326,0.2919747699548725
39.13073,-124.175739,0.5917419649439357
39.077465,-123.864651,0.6241575292587644
38.303153,-123.990102,0.29554881643609804
37.357975,-124.262022,0.16890220407795056
37.212373,-124.33298,0.15537274393153955
37.071509,-124.269176,0.14527823487137392
36.923148,-124.217044,0.14956867369635998
37.961415,-124.517588,0.11647466008032499
38.172259,-124.579929,0.08223598434801199
38.460721,-124.89928,0.08730883004788935
38.46755,-125.299312,0.05222499688801659
38.60456,-125.338478,0.07689279106169004
39.464164,-125.479573,0.15172766893482284
39.629259,-125.478993,0.1507281466208279
39.6915,-125.445007,0.1429977753532518
40.174083,-125.099857,0.5654682521554472
40.204292,-125.235269,0.4315271162392563
40.204301,-125.286179,0.49909434044772416
40.17474,-125.223544,0.4203943250973572
40.690199,-126.173611,0.17312349118260859
40.839342,-126.466256,0.18540390408573623
41.004992,-126.646807,0.17362849065351613
40.930689,-126.74935,0.15918973993277083
40.244052,-127.256634,0.08459491145970859
40.905524,-127.110033,0.09534589239080317
41.372785,-127.06892,0.18699321053989615
41.951459,-127.085189,0.1344278080239977
41.731651,-126.978754,0.20656941335014284
41.60255,-126.930728,0.17055867190067747
41.389922,-126.890961,0.08994518882237823
41.226584,-126.862964,0.09802559251836598
40.965141,-126.910551,0.11198324145133286
40.908485,-126.919043,0.12499718538333365
40.539296,-126.822515,0.1429314894387786
39.923088,-126.604117,0.04475547213461185
39.892076,-126.614775,0.041663462836247965
39.496239,-126.708177,0.034431327702796985
39.297251,-126.793005,0.031836196443047755
39.103317,-126.974681,0.01995231916815132
39.533831,-127.209609,0.024187228320370225
39.813474,-127.308617,0.03783919209182492
39.796304,-127.298251,0.03333305741344732
39.404978,-127.09129,0.010071515876364193
39.446749,-127.094616,0.014441692916941497
39.63809,-127.057009,0.030515268290053403
38.760724,-127.251885,0.012800860558765606
38.716501,-127.256951,0.012633633931069442
37.929628,-127.323905,0.013580660392855052
37.552799,-127.285156,0.013847396443231408
38.207976,-126.933902,0.013801816879178381
39.184099,-126.47834,0.02020320005556622
39.452488,-126.360865,0.028333573805339587
39.496691,-126.336541,0.032480804091293426
39.771229,-126.200054,0.025321390806213914
39.781845,-126.188872,0.029545277776807048
39.75047,-125.900787,0.03695358874219918
39.677682,-125.464128,0.031180820360108625
39.664924,-125.415314,0.027960027550992403
39.822983,-125.912837,0.017214087475830548
39.883496,-126.057982,0.027170867320358682
40.005594,-126.312789,0.013820810437857227
40.299835,-127.081311,0.02596967552897322
40.468851,-127.51105,0.15175149985498548
40.751102,-128.03292,0.12912200593172385
40.686837,-127.843218,0.12074943512988824
40.8606,-128.802298,0.13786770425974224
40.863953,-128.89993,0.12348623072353922
40.811116,-128.002737,0.18238379235387842
40.774278,-127.841803,0.15650462509205823
40.740676,-127.157199,0.1522626116136486
40.741238,-127.150227,0.0985456891666737
40.744191,-126.94534,0.02589037323541702
40.185032,-127.441013,0.026841815080275267
40.348439,-127.263235,0.11004763847142189
40.37057,-127.261666,0.09909944650196258
40.170482,-127.223913,0.024697730574916033
40.116429,-127.230564,0.02322570653421148
39.807765,-127.40683,0.02532471393462524
39.371012,-127.692493,0.023869841682984696
39.427961,-127.409301,0.020652756782909096
39.747049,-126.338521,0.012660920460129902
39.774845,-126.202043,0.01667020157675853
37.42057,-123.0884,0.776606002769808
37.736496,-124.118226,0.26431269659976975
37.76449,-124.1848,0.29475081704211264
37.823272,-124.293199,0.33458157087674223
38.296946,-125.046223,0.1949374444615767
38.290292,-125.042443,0.21999469122468582
38.224237,-125.013243,0.16441746525645018
37.702174,-124.525971,0.19960842754148445
37.601532,-124.355443,0.22680177141663913
37.389346,-123.958461,0.2605192695417579
36.81599,-122.748995,0.48409320275671963
36.893835,-122.649743,0.5631514417265395
36.731054,-122.802336,0.47901077774780043
36.608784,-122.936511,0.37593832362578883
36.432327,-122.761322,0.3951863234212475
36.156969,-122.550624,0.4386939846987545
36.124288,-122.62615,0.30601692077794895
36.023973,-122.804494,0.32940695592877595
35.701629,-123.226372,0.12851895813058442
35.735731,-123.164146,0.12990740222367922
35.77446,-123.024895,0.16118823659637202
35.810694,-123.151746,0.10610516692428519
35.641803,-123.130349,0.13775982980344864
35.883202,-123.136097,0.15362535848902284
36.500101,-123.343586,0.2713388087718923
37.064083,-123.288007,0.4819137104799865
37.04507,-123.06637,0.6432107070632842
37.15832,-122.572478,0.8203721716650291
37.597632,-123.272644,0.5834030425262732
37.625063,-123.315654,0.3812325780668145
37.936845,-124.074059,0.06889928540454736
38.071075,-124.47323,0.04279640624630686
38.372152,-125.464079,0.08237334482860692
38.140878,-125.344981,0.07740377721858777
38.069459,-125.400399,0.06464398107169977
37.121731,-126.220578,0.15459036171001714
37.246975,-126.184485,0.15037985474511334
37.443187,-126.148794,0.15142988657271564
38.239951,-126.019855,0.09548184185533057
38.296762,-126.012476,0.12634230420143297
38.416881,-125.984602,0.08476167520246713
39.161698,-125.866673,0.12195617153730107
39.494672,-125.794452,0.06120154594566159
40.45218,-125.726326,0.2620049683048078
41.529245,-125.709561,0.2443032256828692
41.935639,-125.641253,0.33002852570380226
42.407879,-125.610249,0.24299851187000007
42.986049,-125.639359,0.28616369596888436
43.656361,-125.446392,0.3635082125974586
44.493587,-125.145614,0.7328165386876627
44.791695,-125.112973,0.5098724785610295
45.237182,-124.932443,0.6801798612806125
45.259468,-124.923427,0.724290206234703
46.486654,-124.310358,0.715989475422002
46.674225,-124.994014,0.6083926621436453
46.767004,-125.238638,0.5311241648226721
46.796679,-125.313035,0.4852212490607075
46.690817,-125.38253,0.3962741008387051
46.248295,-125.545367,0.23888767387553425
46.273033,-125.538444,0.24163773738212138
46.648659,-125.368956,0.37113368810226255
46.645978,-125.363361,0.36885530867687066
46.608486,-125.661112,0.34422958111733354
46.590488,-125.799045,0.24126990247900598
46.772501,-125.785689,0.30960043651156427
47.025016,-125.721862,0.32856536921359436
46.895091,-125.947232,0.19499746270978405
46.692127,-126.28478,0.13078197121229665
46.195193,-127.020156,0.08873348053963276
46.27352,-127.299158,0.09068332597756096
46.303486,-127.344634,0.07936481263408945
46.554201,-127.729891,0.08476313370519356
46.524792,-127.616372,0.07787990042222456
46.533556,-127.597458,0.07743762310636919
46.60726,-127.406264,0.07421247574422589
47.059796,-126.382798,0.11286942104071587
46.972579,-126.277059,0.1053635399803944
46.935065,-126.013404,0.10066296289472473
46.929012,-125.902462,0.1502378370441416
47.060984,-126.253304,0.15001036663837186
47.042398,-126.381556,0.14155563220047
46.996186,-126.499878,0.10904204403660779
46.836562,-126.822682,0.08189039344291392
46.646338,-127.193522,0.07254271803235778
46.279245,-127.869611,0.07647965596002464
45.811905,-128.676097,0.05645206190138826
45.657082,-128.959676,0.08098909070350786
45.448799,-129.236753,0.08583726897184171
45.501137,-129.441343,0.10638930445466578
45.684126,-130.351711,0.07623779566598887
45.863659,-130.481323,0.12408559624268585
45.816695,-130.95012,0.07796657659016236
45.553863,-131.670962,0.0674006187942353
45.631378,-131.754007,0.06841711486002335
45.813271,-131.971541,0.052189966698684045
46.07812,-132.052008,0.04151371990203383
46.565419,-131.75172,0.04765290708557585
47.545384,-131.211405,0.05493736203193644
39.849001,-126.616515,0.014413497111529443
40.823329,-126.429667,0.032566032250014525
41.042829,-126.320771,0.028960187105948807
41.707273,-125.974092,0.028782421234983493
41.777101,-125.926103,0.03442367347221642
42.174528,-125.972185,0.03677244101323721
42.516836,-126.007647,0.03659233647155728
42.667726,-125.506496,0.03892977279245655
42.684607,-125.46116,0.04449269808652173
42.731243,-125.412975,0.040261834174349524
42.867203,-125.285008,0.025891434878521535
42.964236,-125.155317,0.05470425396014108
43.157303,-124.930951,0.24703532550141932
43.303004,-124.666002,0.3767761675489293
43.348775,-124.59572,0.1780908902166698
43.385724,-124.605116,0.20625233773412374
43.729378,-124.973808,0.21092237236456046
43.628135,-124.975536,0.27547000607732236
43.630669,-125.143509,0.1973588333236431
43.686169,-125.330446,0.12344558184336885
43.768466,-125.516245,0.05214844179990035
43.919688,-125.993097,0.04525507275398987
43.918138,-126.407775,0.03553185751021468
44.31902,-126.461315,0.03708355525168228
44.499865,-126.541958,0.037994495148965766
45.020682,-126.304506,0.057027968888629134
46.307304,-125.813619,0.04722395967323287
46.508085,-125.63954,0.08886197521386463
45.732425,-126.392319,0.04144829239864565
45.672076,-126.332546,0.040267285934602194
45.89218,-126.404111,0.035191975162520414
46.461088,-126.835767,0.027125353137258505
46.378089,-126.86968,0.039745767968955625
46.307713,-126.764402,0.03139663615150506
46.103764,-126.387437,0.021623755824656216
45.855391,-126.058602,0.03394672038541795
45.562224,-125.559421,0.07985436582217194
45.633133,-125.74674,0.058529728680101485
45.69414,-125.900823,0.035442992337374586
45.702227,-125.922675,0.0403075487915025
45.679408,-125.84086,0.04860039600133166
45.723082,-125.810841,0.048175250829524924
45.831881,-125.581713,0.07662682302164463
45.913099,-125.413387,0.04684644918986451
46.261502,-125.153066,0.10048922430414209
46.946499,-124.691814,0.16211886449153534
46.9717,-124.737313,0.12536410719715033
47.400515,-125.564927,0.09066661826411447
47.590714,-125.827769,0.08375593119271947
47.622294,-125.836603,0.0762169055354012
47.670534,-125.820017,0.061188163752166694
47.871993,-125.852963,0.032574337479739514
47.353128,-125.795584,0.07613095546524702
47.312005,-125.784225,0.09794686309577101
47.296637,-125.785464,0.09597716252030393
46.828155,-125.762073,0.0655866236475727
46.664175,-125.781233,0.05689993611023491
46.505624,-125.827257,0.030139590319451275
46.56467,-125.83757,0.048653991279623346
47.113798,-125.697486,0.1576458487931172
47.311222,-125.609079,0.21098058086324906
47.504228,-125.408533,0.22270057791851602
47.480076,-125.035896,0.06502949630289676
46.444729,-125.013807,0.0569971492110236
46.051171,-124.99816,0.1860503926194851
45.987215,-125.05429,0.12785930788002386
45.985567,-125.04004,0.2881501711186697
45.978114,-124.954696,0.155563388504231
45.969724,-124.881728,0.22948584155332505
45.770939,-124.033606,0.3934267794836063
45.740772,-124.047426,0.3739597959681301
45.627072,-124.087765,0.29620004603808286
45.468983,-124.058057,0.2933630908749263
45.577508,-124.217906,0.276433914669263
45.614239,-124.519327,0.262227638494599
45.594976,-124.583559,0.19182034451395763
45.492546,-124.895637,0.1963210412167282
45.462172,-125.029991,0.11726455311882059
45.283146,-125.629077,0.039994497725344594
45.121676,-126.113488,0.021716215636883588
45.059644,-126.235133,0.0215540528122596
45.030562,-126.314715,0.021252628112969508
44.641978,-127.208575,0.01929293868031814
44.610175,-127.085241,0.018965630041185694
44.538007,-127.040157,0.023238988392202647
44.345525,-126.65526,0.02878092890987359
44.531051,-126.793632,0.01909356579788771
44.857983,-127.241252,0.016773177205033945
45.036235,-127.460479,0.02702360069965123
45.14571,-127.52169,0.02827921103473638
45.227622,-127.660128,0.024375437562977414
45.269577,-127.728357,0.024150971187547856
45.354364,-127.923336,0.020540118160997697
45.508672,-128.113672,0.016982304511786863
45.309,-128.261858,0.020033941226654507
45.196731,-128.394089,0.024372429972460308
45.191637,-128.444846,0.025635543989300194
45.145102,-128.835957,0.022153501916647122
45.239585,-128.899029,0.019909991792495266
45.051345,-128.883648,0.0291645772183036
44.47792,-128.436286,0.03440132101387265
44.041719,-128.253183,0.03413280545590061
43.636479,-128.016958,0.0407312890837373
43.170962,-127.897191,0.03316555375736329
43.067342,-127.87984,0.042830561710305984
43.256495,-127.945701,0.04576246348594587
43.92238,-128.152929,0.05315458708756853
43.99869,-128.115278,0.05521496551354474
44.050376,-128.108059,0.054778610259824397
44.692724,-128.212962,0.06572631713472153
44.791838,-128.59008,0.06581849713433498
44.792369,-128.593015,0.07124060885571559
44.810721,-128.649125,0.08452322337053184
44.838096,-128.667179,0.08142988841406902
44.823921,-128.652989,0.08110473578886707
44.563221,-128.459863,0.07880721984963485
44.4261,-128.349583,0.05704333214654047
43.77194,-127.899576,0.07024714757391183
43.316675,-127.745356,0.11053053681406445
42.551762,-127.364094,0.08544154459703722
42.207546,-127.147469,0.11681504105162771
42.321733,-127.230923,0.12702211331482918
42.702444,-127.600984,0.07087022535240259
42.752088,-127.714311,0.07313384842396174
42.859953,-127.797433,0.08063640320314046
43.013774,-127.905522,0.06238524242185778
43.057508,-127.930682,0.07295284318293203
42.946838,-128.014355,0.07719587573410606
42.928277,-128.001122,0.07452456885758954
42.611831,-127.766611,0.08341018705807537
42.266141,-127.532838,0.10258946583398029
41.955897,-127.598641,0.07326658803120778
41.825069,-127.660083,0.08465159818434669
41.342706,-127.848735,0.12214973743220905
41.285106,-127.915173,0.1551312484560515
41.541992,-127.749002,0.10470750985758646
41.617306,-127.648435,0.10518349353593838
41.86216,-127.279632,0.06828190796426045
41.878806,-127.250316,0.0850135424723984
42.02128,-127.112804,0.05532390552874415
41.977863,-127.153979,0.06296654706867139
41.871505,-127.271618,0.07397629382346743
41.463886,-127.42327,0.07160896486225965
41.231314,-127.527761,0.16766587831837806
40.506713,-127.774582,0.08444559710348089
40.086778,-127.680503,0.05491760307290248
40.133543,-127.717997,0.05369405360314905
39.981584,-127.687022,0.054215704898924424
40.164297,-127.713643,0.06729770590098752
40.081541,-127.694518,0.06607800743802153
40.008249,-127.737751,0.060566413728681615
39.582322,-127.990101,0.06027612608160489
39.789337,-127.906868,0.059784379218983365
39.636331,-128.080524,0.05037453122699166
39.478147,-127.943456,0.05648966804171022
39.562398,-128.231489,0.04560857468529686
39.65177,-128.245068,0.037944154953907454
39.976033,-128.446244,0.047855463196867905
39.807475,-128.375891,0.06602193059336424
39.659372,-128.335413,0.03555819162498807
39.138858,-128.188286,0.049854836862086666
39.290873,-128.157586,0.0526303232171148
39.338429,-128.133159,0.07527700561934744
39.35939,-128.122984,0.08112320301899655
39.864709,-127.960076,0.09127705187543597
40.004174,-127.675241,0.11118326872012427
40.355562,-127.310165,0.25207878656901017
40.57382,-126.994226,0.16601939954929476
41.210736,-126.052962,0.1423280803058808
41.233968,-126.074983,0.11966231916055248
41.572289,-126.310272,0.15417329347492031
41.948149,-126.574867,0.1147550387801375
42.364651,-127.154963,0.14511712530894158
42.884838,-127.979213,0.12681825704374824
42.891079,-127.990777,0.12722370302728453
42.583743,-127.15948,0.16940313163523793
42.537463,-127.053771,0.15850500962997752
42.456895,-126.801177,0.12035637034188047
42.299694,-126.373242,0.18332701648003838
42.222484,-126.127356,0.24918196140243246
42.339395,-125.957182,0.37095239560406607
41.982034,-126.258587,0.24260787569986358
41.182258,-126.865624,0.22297275464266184
41.176187,-126.869099,0.18240419944345057
40.174582,-127.359567,0.05249604268452591
39.515729,-127.548577,0.1037721803407779
39.449265,-127.539668,0.05777771797135622
39.569924,-127.486327,0.050053689242830685
39.952687,-127.376874,0.08868823837707521
40.260581,-127.35953,0.11338465447216464
40.320943,-127.322309,0.379647961605344
39.649527,-127.413068,0.08223430468895924
39.578578,-127.308774,0.08045670530088324
39.008703,-126.649935,0.10976411033666894
38.17549,-125.553522,0.1345282036272206
38.07858,-125.441256,0.1482813242108936
37.686431,-125.176649,0.07412759025413214
37.632915,-125.199267,0.06837035124558133
37.641229,-125.197998,0.05498762754472128
38.117066,-124.890192,0.02400907001966914
38.173306,-124.904361,0.007837008293197244
38.452086,-124.938081,0.007963949084993649
38.275946,-125.02213,0.10039952888924622
37.855106,-125.199558,0.10279234008273348
38.005189,-125.02337,0.04832623821468811
38.010557,-125.008916,0.038696838191352445
38.039483,-124.930112,0.03293712151474114
38.404399,-124.076244,0.27583543426711193
37.698911,-124.322491,0.13048873642556075
38.492132,-124.654526,0.16198435190945493
38.598858,-124.710781,0.1538479828186557
39.1681,-125.22523,0.217715502809006
39.38724,-125.334848,0.18613312876620253
39.77933,-125.461683,0.12504408485643642
40.250661,-125.613147,0.17888626874675945
40.68302,-125.741633,0.2223858241470964
41.351803,-125.984318,0.13298335670158506
42.175505,-126.326164,0.14902672846264953
43.304688,-126.894411,0.1991606520617733
43.39923,-126.952776,0.22163142555586207
43.604605,-127.069609,0.24575483612956844
43.699416,-127.007031,0.19600851891886392
44.268244,-126.665807,0.1814838023919784
44.432067,-126.524548,0.19418343594892917
44.489074,-126.461864,0.2675618074394787
45.217621,-125.864127,0.3566773551394916
45.331519,-125.807886,0.5407607882548003
45.308909,-125.683612,0.4536577138412255
45.249966,-125.466124,0.4682121205568071
45.256452,-124.75557,0.8787411013135568
45.189904,-124.62842,0.7165957201074886
45.189372,-124.563267,0.7598530166526901
45.573202,-124.370806,0.7646961206512972
45.413075,-124.462742,0.8162304248991948
44.962501,-124.702971,0.8513533473156747
45.034571,-124.453015,0.4910357399235428
45.029909,-124.396753,0.34761720432225285
45.151469,-124.361266,0.399509149383694
45.269818,-124.337845,0.7008684319204785
45.417608,-124.324825,0.7390671358827761
45.673505,-124.020378,0.8512859800076176
45.678929,-124.026805,0.8418803766368782
45.99895,-124.404537,0.7531799454838004
46.149073,-124.541493,0.7794378869284533
46.056423,-124.441352,0.7042073307362703
46.029767,-124.405703,0.7794441944651694
46.023007,-124.384513,0.7738372671860041
45.952477,-124.097041,0.7261042323988335
45.92053,-124.057271,0.7356475776125992
45.435936,-124.016473,0.6764432357933955
45.473046,-124.139344,0.7486717260696909
45.387001,-124.085964,0.6690059404396128
45.581857,-124.096958,0.746834007014287
45.616259,-124.050138,0.6236070266288237
45.580098,-124.073259,0.6153201256684333
45.579044,-124.080174,0.6747115187124203
45.834064,-124.462299,0.736046112060085
45.209505,-125.167988,0.6357614984195165
45.299897,-125.294158,0.6356678590571229
45.471702,-125.491471,0.5450153778455245
45.738108,-125.566624,0.487278972269488
46.452091,-125.842658,0.3776255938162055
47.57201,-126.296119,0.2994242653418329
47.583583,-126.287954,0.27408503299939807
47.814908,-126.158402,0.32321258493332233
47.93253,-133.381724,0.002728434746876923
47.777343,-133.552795,0.008984098308939786
47.451662,-133.871838,0.006629563387823074
37.79196,-123.2883,0.4820688281137328
37.71232,-123.1675,0.5730301417756004
37.80275,-123.2137,0.591109213651009
37.73482,-123.3772,0.4205273387517831
37.53737,-123.4718,0.17400609913075749
37.83032,-123.3507,0.6715871178386397
38.05542,-123.5397,0.42912535592430473
38.13629,-123.3969,0.5639960012158963
38.10881,-123.393,0.5502363507590206
38.03802,-123.4197,0.6396754600518154
38.19328,-123.3683,0.6877088902533771
38.10109,-123.1803,0.7175167291002655
38.13321,-123.2135,0.6228837375254499
38.11498,-123.2374,0.5583352649871215
38.32734,-123.2295,0.38343908524575604
38.11928,-123.3329,0.5421510202707346
38.27463,-123.443,0.6386577705338742
38.37319,-123.3931,0.6545574054713826
38.33797,-123.3707,0.7122309469538477
38.17284,-123.2973,0.6651469703759593
38.40885,-123.312,0.6064103347774168
38.7326,-123.7165,0.6850065421628743
38.79973,-124.095,0.35328686183064856
39.40644,-123.9399,0.6492738013900979
40.72608,-124.4257,0.4488833839357411
41.35052,-124.5052,0.3254522473113071
41.66322,-124.3801,0.26036222438497014
42.71183,-124.6279,0.22059051566655088
43.29425,-124.6914,0.5001938947289507
43.62209,-124.7245,0.48137461053064934
43.6135,-124.4864,0.5481210844326688
43.63253,-124.5613,0.5528316388598682
43.44155,-124.579,0.6994171431446632
43.29388,-124.608,0.7536631114707977
43.2961,-124.7371,0.73196111149627
42.96791,-124.8477,0.6933020436371363
43.04005,-124.7982,0.8106819113558487
42.98149,-124.882,0.8023909889104177
43.03543,-124.812,0.7159898440261503
43.1052,-124.7401,0.6787025859388535
43.07287,-124.7866,0.7031584470793005
43.17422,-125.0102,0.5401994068890813
43.09996,-124.7625,0.6404667159993063
43.03327,-124.8757,0.5217413752261497
43.91946,-124.4572,0.6019656808084884
47.09184,-124.4937,0.49210548622522016
47.97669,-125.3917,0.33587047371410245
47.3594,-124.8785,0.42140858835067685
46.42039,-124.4994,0.5756808597124434
45.52935,-124.1886,0.5343481345524387
45.42307,-124.1505,0.46103449082420583
45.37005,-124.2042,0.48692065493636616
45.6048,-124.2482,0.5289834701408836
45.47293,-124.128,0.5505934131945347
45.51032,-124.1562,0.5268373780024768
45.04571,-124.199,0.4002034003087377
44.96111,-124.227,0.31219191177365485
43.94293,-124.5738,0.5448039560974075
43.17349,-124.627,0.3812429852219845
43.52117,-124.5455,0.43920353255825845
43.70935,-124.5912,0.4906977947651062
44.06271,-124.8104,0.5316088733141989
37.79196,-123.2883,0.4820688281137328
37.929874,-123.129508,0.5424839050380533
37.875485,-123.24294,0.6213574950611549
37.377797,-123.679582,0.1598149152776775
37.428212,-123.545874,0.16763687281685763
37.443893,-123.646204,0.07009376084215416
37.521322,-123.979731,0.135799473060283
37.359905,-124.246067,0.08223371281125728
37.162629,-124.843836,0.030916756178051112
37.282142,-124.789261,0.030304532537154844
38.666969,-125.033609,0.03174346674049851
39.727806,-125.211329,0.1050639853478808
39.641424,-125.192683,0.093693475652193
39.738839,-125.381547,0.15049245672323802
39.862211,-125.343453,0.12655071243317603
40.042248,-125.27213,0.29968349617374396
40.147108,-124.79311,0.5813352077141676
40.224368,-124.768522,0.48780335603798614
39.917489,-124.847962,0.35074078577921947
39.927368,-124.976703,0.426553960497462
40.101167,-125.760421,0.08340482393306223
40.092051,-125.363134,0.35065962630802416
40.059225,-125.022315,0.5625295281225956
40.117534,-125.105454,0.5022436702287522
40.107231,-124.927321,0.43018908785805404
39.935414,-124.478965,0.36272086869709613
39.914923,-124.497685,0.3729022646098818
39.946377,-124.401131,0.4076537064890299
40.138608,-124.460838,0.516615966394366
40.246138,-124.495254,0.5606826974818385
40.343967,-124.528622,0.3897188043306819
40.418496,-124.515603,0.45088020987654454
40.252905,-124.5897,0.5378772999904614
40.878196,-124.555588,0.42846857672901323
41.4603,-124.489255,0.5377672176986147
41.361337,-124.450958,0.5179347725792721
41.457572,-124.28505,0.5584938991223849
41.665745,-124.217229,0.47337461532624153
42.007549,-124.426215,0.6113458369012237
42.070532,-124.635903,0.6259578833256343
42.341633,-125.032196,0.302238911039887
42.388443,-125.120775,0.11421596485596491
42.323871,-125.383468,0.12765258083622585
42.142934,-126.309648,0.10742606698892049
42.125984,-126.20883,0.07338199709066762
42.147296,-126.249814,0.055440191544789214
42.866193,-126.963006,0.12955551630324513
43.305709,-127.350397,0.11928227257040333
43.253917,-127.179648,0.06939722039605063
43.258806,-127.053946,0.05649517656586486
42.98773,-126.078255,0.18466686292256146
43.059621,-126.149973,0.1298979220260134
43.447763,-126.816467,0.10433989279329825
43.50374,-126.914517,0.10265510887890161
43.571096,-126.846558,0.0996499675736766
43.366107,-127.004196,0.08885996555075802
42.923536,-127.388092,0.10708609832204195
42.673347,-127.797908,0.08318455250158457
42.334445,-128.011569,0.13013195859003748
42.598123,-127.945156,0.09484949209055414
42.595532,-128.022392,0.11750561006113457
42.394282,-128.018418,0.1321308950652823
41.075163,-127.095817,0.13382621314942203
41.217027,-127.11296,0.12945860298612602
41.16464,-127.297466,0.1492342585213708
41.296371,-127.177113,0.1377066804095651
41.372368,-127.128444,0.13392997104049117
41.362228,-127.053664,0.10267674187434354
41.32605,-127.153421,0.14651362562936324
41.327665,-127.107255,0.1289073236967291
41.277051,-126.820113,0.04597930075658531
41.892671,-125.114479,0.1845140912670679
41.886547,-125.201754,0.05898802500474676
41.877676,-125.314308,0.0679351581174734
41.872915,-125.257873,0.07249620908298562
41.902152,-125.25089,0.06714386579639706
42.673192,-125.269993,0.09580471075417066
43.429456,-125.116626,0.28437247912364916
44.199383,-125.162236,0.27061238213664907
37.79196,-123.2883,0.4820688281137328
37.679162,-123.443423,0.14537781204180106
37.61446,-123.506336,0.10265604961357634
36.408203,-124.344179,0.04087498018679376
36.512602,-123.889432,0.045878412094123744
36.549945,-124.027362,0.035949383413670544
36.656225,-124.057507,0.05330065603161042
36.759352,-124.129547,0.06455358290646385
36.718636,-124.106407,0.06366078395392222
36.819607,-124.122424,0.08229795160335841
37.999733,-125.217217,0.04963356331469976
38.08184,-125.294712,0.03454806516988457
38.047294,-125.194378,0.05073068910109884
37.96847,-125.248617,0.041672655489046084
38.229266,-125.171665,0.06349111807257148
39.686923,-124.992019,0.2179352333934528
39.714295,-125.19144,0.13865137929816845
39.786424,-125.213626,0.10882023406394857
39.893172,-125.006667,0.21762256932074459
40.183798,-124.385421,0.5458167843564541
40.07811,-124.77186,0.6637513519421847
40.692799,-124.891489,0.35340008449837773
41.039369,-124.544582,0.6249176769271316
41.174056,-124.6595,0.5189957850307226
41.390495,-125.014558,0.1309113488199951
41.366857,-125.002042,0.1489306462082109
41.442944,-125.046989,0.22725584884232183
42.442257,-125.726186,0.12190666384037822
42.685595,-126.023769,0.17314988816203486
42.643111,-125.986317,0.20659267906655945
42.858659,-126.161435,0.22787365870057272
43.331197,-127.700258,0.14417892205413896
42.866805,-129.241559,0.10003513238363362
42.838214,-129.389309,0.1007811483181478
42.824741,-129.539195,0.09415506142160053
42.808503,-129.453226,0.09365583479164323
42.638782,-129.621268,0.09063902975688054
42.66886,-129.585372,0.08688755465810052
42.885562,-129.554138,0.08443484850792382
44.14569,-130.178262,0.09960621632210671
44.462791,-130.30742,0.12362354144118273
44.762855,-130.547692,0.12265113922723886
44.76866,-130.506358,0.12118671606430872
44.854824,-129.566611,0.10172198217073675
44.866211,-129.463877,0.08289283167165042
44.801687,-129.424742,0.06728313192522495
44.665768,-129.360139,0.09653562345156559
44.623493,-129.518709,0.0919837344388053
44.641559,-129.592179,0.09848717893074167
44.814741,-130.151869,0.121921054512086
